state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
TX,Jim Hogg,Medicaid MCO,Superior,Centene,FIPS 48247,,,53,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Jim Wells,Medicaid MCO,Superior,Centene,FIPS 48249,,,416,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Johnson,Medicaid MCO,Superior,Centene,FIPS 48251,,,1024,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Jones,Medicaid MCO,Superior,Centene,FIPS 48253,,,91,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Karnes,Medicaid MCO,Superior,Centene,FIPS 48255,,,93,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kaufman,Medicaid MCO,Superior,Centene,FIPS 48257,,,1235,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kendall,Medicaid MCO,Superior,Centene,FIPS 48259,,,133,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kerr,Medicaid MCO,Superior,Centene,FIPS 48265,,,242,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kleberg,Medicaid MCO,Superior,Centene,FIPS 48273,,,244,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lamar,Medicaid MCO,Superior,Centene,FIPS 48277,,,357,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lamb,Medicaid MCO,Superior,Centene,FIPS 48279,,,94,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lampasas,Medicaid MCO,Superior,Centene,FIPS 48281,,,119,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,La Salle,Medicaid MCO,Superior,Centene,FIPS 48283,,,54,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lavaca,Medicaid MCO,Superior,Centene,FIPS 48285,,,96,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lee,Medicaid MCO,Superior,Centene,FIPS 48287,,,102,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Leon,Medicaid MCO,Superior,Centene,FIPS 48289,,,105,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Liberty,Medicaid MCO,Superior,Centene,FIPS 48291,,,1161,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Limestone,Medicaid MCO,Superior,Centene,FIPS 48293,,,169,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Live Oak,Medicaid MCO,Superior,Centene,FIPS 48297,,,64,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Llano,Medicaid MCO,Superior,Centene,FIPS 48299,,,108,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lubbock,Medicaid MCO,Superior,Centene,FIPS 48303,,,1927,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Madison,Medicaid MCO,Superior,Centene,FIPS 48313,,,90,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Marion,Medicaid MCO,Superior,Centene,FIPS 48315,,,79,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Matagorda,Medicaid MCO,Superior,Centene,FIPS 48321,,,280,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Maverick,Medicaid MCO,Superior,Centene,FIPS 48323,,,695,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,McCulloch,Medicaid MCO,Superior,Centene,FIPS 48307,,,54,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,McLennan,Medicaid MCO,Superior,Centene,FIPS 48309,,,1657,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Medina,Medicaid MCO,Superior,Centene,FIPS 48325,,,313,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Midland,Medicaid MCO,Superior,Centene,FIPS 48329,,,911,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Milam,Medicaid MCO,Superior,Centene,FIPS 48331,,,176,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Montague,Medicaid MCO,Superior,Centene,FIPS 48337,,,113,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Montgomery,Medicaid MCO,Superior,Centene,FIPS 48339,,,3310,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Moore,Medicaid MCO,Superior,Centene,FIPS 48341,,,129,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Morris,Medicaid MCO,Superior,Centene,FIPS 48343,,,108,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Nacogdoches,Medicaid MCO,Superior,Centene,FIPS 48347,,,440,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Navarro,Medicaid MCO,Superior,Centene,FIPS 48349,,,450,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Newton,Medicaid MCO,Superior,Centene,FIPS 48351,,,77,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Nolan,Medicaid MCO,Superior,Centene,FIPS 48353,,,102,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Nueces,Medicaid MCO,Superior,Centene,FIPS 48355,,,2647,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Orange,Medicaid MCO,Superior,Centene,FIPS 48361,,,555,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Palo Pinto,Medicaid MCO,Superior,Centene,FIPS 48363,,,182,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Panola,Medicaid MCO,Superior,Centene,FIPS 48365,,,144,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Parker,Medicaid MCO,Superior,Centene,FIPS 48367,,,570,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Parmer,Medicaid MCO,Superior,Centene,FIPS 48369,,,54,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
