state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
FL,Dixie,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12029,,,1214,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Dixie,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12029,,,770,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Duval,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12031,,,84167,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Duval,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12031,,,57512,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Duval,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 12031,,,7301,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
FL,Duval,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 12031,,,6312,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
FL,Duval,Marketplace QHP,AvMed (Marketplace),AvMed,FIPS 12031,,,179,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: AvMed]
FL,Duval,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 12031,,,87,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Company of Florida]
FL,Escambia,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12033,,,21907,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Escambia,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12033,,,12181,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Escambia,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12033,,,5200,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Escambia,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 12033,,,343,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Company of Florida]
FL,Flagler,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12035,,,7342,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Health Care Plans / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Flagler,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 12035,,,6595,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Company of Florida]
FL,Flagler,Marketplace QHP,"Marketplace issuer: Health First Commercial Plans, Inc. (Marketplace)","Marketplace issuer: Health First Commercial Plans, Inc.",FIPS 12035,,,2704,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Health First Commercial Plans, Inc.]"
FL,Flagler,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12035,,,1931,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Franklin,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12037,,,757,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Franklin,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12037,,,749,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Capital Health Plan / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Gadsden,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12039,,,2917,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Capital Health Plan / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Gadsden,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12039,,,2789,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Gadsden,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12039,,,363,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Gilchrist,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12041,,,937,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Gilchrist,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12041,,,853,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Glades,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12043,,,974,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Glades,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12043,,,451,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL)]
FL,Glades,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12043,,,445,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Gulf,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12045,,,1130,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL)]
FL,Gulf,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12045,,,734,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Hamilton,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12047,,,893,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Hamilton,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12047,,,811,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL)]
FL,Hardee,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 12049,,,963,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
FL,Hardee,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12049,,,607,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Hardee,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12049,,,596,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Hardee,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12049,,,270,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Hendry,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12051,,,3910,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Hendry,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12051,,,2803,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Hendry,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 12051,,,1312,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
FL,Hernando,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12053,,,13116,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Hernando,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 12053,,,4826,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
FL,Hernando,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12053,,,4499,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Hernando,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 12053,,,2645,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Company of Florida]
FL,Highlands,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12055,,,7524,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Highlands,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12055,,,4611,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Highlands,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12055,,,417,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Hillsborough,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12057,,,139711,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Hillsborough,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12057,,,65417,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Hillsborough,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 12057,,,16052,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Company of Florida]
FL,Hillsborough,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 12057,,,10902,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
FL,Hillsborough,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 12057,,,8463,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
FL,Hillsborough,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 12057,,,989,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
FL,Hillsborough,Marketplace QHP,AvMed (Marketplace),AvMed,FIPS 12057,,,389,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: AvMed]
FL,Holmes,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12059,,,1073,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Holmes,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12059,,,973,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Indian River,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12061,,,11945,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Indian River,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12061,,,4362,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Indian River,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 12061,,,1832,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
FL,Indian River,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 12061,,,1552,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna Healthcare]
FL,Indian River,Marketplace QHP,"Marketplace issuer: Health First Commercial Plans, Inc. (Marketplace)","Marketplace issuer: Health First Commercial Plans, Inc.",FIPS 12061,,,276,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Health First Commercial Plans, Inc.]"
FL,Jackson,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12063,,,3047,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Jackson,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12063,,,1307,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
FL,Jefferson,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12065,,,926,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Jefferson,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12065,,,555,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Capital Health Plan]
FL,Lafayette,Marketplace QHP,Centene (Marketplace),Centene,FIPS 12067,,,520,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Sunshine Health]
FL,Lafayette,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12067,,,490,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL)]
FL,Lake,Marketplace QHP,Florida Blue (GuideWell) (Marketplace),Florida Blue (GuideWell),FIPS 12069,,,29505,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Florida Blue (BlueCross BlueShield FL) / Florida Blue HMO (a BlueCross BlueShield FL company)]
